task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
gaussian_linear_uniform,10³,3,SMC-ABC,0.99055,0.4029183,2.59566,,0.017847514152526854,5.926539818068407,9d90ff26-57a4-48c8-861c-7f079a481b3e
slcp,10³,1,SNRE,0.97815,0.12123716,18.516048,,7.36874033610026,37.41393388951685,983fe5e9-3eed-4a55-b0ff-21d649ac84cd
gaussian_linear,10⁴,1,REJ-ABC,0.84045,0.075329185,1.7597997,,0.018996624151865642,12.367691369964929,74a8ebf3-c89d-4a29-873c-c485a1902918
gaussian_linear,10⁵,3,SNLE,0.5181,0.0006607771,1.407232,,82.75816243489584,7.826627555799897,73f89ae6-9b11-4782-86f5-9798f082daee
bernoulli_glm,10⁴,10,SNRE,0.557,0.004587412,15.031883,,14.637900797526042,12.118548282440214,04313178-0255-4f4b-bf95-333216176d4d
slcp,10⁴,1,NRE,0.96095,0.10898054,20.027317,,4.043938700358073,34.373433953640735,e242c80c-3628-4499-9f2d-d3d2a221e751
gaussian_mixture,10⁴,10,SNRE,0.63545,0.012376308,0.8073228,,6.779031880696615,9.726337162184167,54a8a779-1aa6-4f9e-ab90-71ca6808d48b
sir,10⁵,4,SNLE,0.60725,0.033998013,25.377155,,62.93203531901042,13.250709449460823,426c12b2-20b4-4ab4-b3fb-dc89bd082301
sir,10⁵,9,SMC-ABC,0.66375,0.10076755,27.730848,,5.761465962727865,14.68545288614403,14c3b9c4-7885-46b4-a1df-354c98c87f41
gaussian_mixture,10³,1,NRE,0.7913,0.2815063,1.7271508999999998,,1.2613168080647787,7.888285137179707,64f281d2-01ee-4620-b2c0-8d3d7e27bf1a
slcp,10⁵,6,SNPE,0.5954,-0.0008411407499999999,10.572269,,537.6984375,23.39698694671502,61591da8-f4c3-4125-a3c1-c7c6e38c7ca1
slcp_distractors,10⁴,9,SNRE,0.97065,0.18913502,712.3579,,12.10343017578125,,f57235e7-2a47-4491-a08b-65715d65a8c7
bernoulli_glm_raw,10⁵,8,NPE,0.6041,0.009944916,3.7416575,5.982237815856934,31.478910319010414,11.80073770394998,6941ca5c-860c-49a0-b85f-0da77bba6ed7
slcp,10³,9,NLE,0.952,0.027710676,10.928468,,6.943938700358072,33.900333171808875,efb8d818-efa0-41b8-908b-56f7485579cd
lotka_volterra,10⁵,2,SNRE,0.81215,0.037765265,14.475601,,,18.676776633915416,bc3763bd-ea93-4e88-ad9d-ed20fab31ae1
slcp,10⁵,10,NLE,0.65125,0.0070341825,2.1162596,,33.6808837890625,14.681410956080253,b85b3b59-12c6-4092-af07-e12b3e90b55a
sir,10⁴,2,NPE,0.95255,0.62191164,56.81989300000001,-4.9218106269836435,5.837402852376303,16.09151016801868,6ad8f655-40e5-421c-a2a7-722d4d6e57ba
gaussian_mixture,10⁴,3,SMC-ABC,0.72815,0.035996318,0.39838076,,0.02858831485112508,10.492107758834964,0f37f179-31ac-4cbb-a161-d91b993d8acb
bernoulli_glm_raw,10⁴,7,NLE,0.9512,0.20273876,4.8989797,,30.39302775065104,12.281888633194578,69d25cdb-df67-4512-88d9-3aa7ce30610d
gaussian_mixture,10³,10,SNPE,0.7283,0.06412023,1.0738609,,1.6373130798339843,8.664593884108617,c7c4c863-5e9d-48f5-b5b7-c8731d3af922
gaussian_mixture,10⁴,9,NRE,0.74465,0.05019921,1.1145892,,1.6912614186604815,10.284145354810237,ea0ee913-15a1-44e9-a887-5e46b828ee20
slcp_distractors,10⁵,4,SMC-ABC,0.9906,0.39104852,570.9235,,1.9939413706461588,,a9f20c99-8bb3-45ee-a79d-8ddf83e218c1
gaussian_linear_uniform,10⁴,2,SNLE,0.5604,0.0020406246,1.445832,,31.70169474283854,4.43489466351604,7bde6604-2920-440c-bec2-a1612909bb62
slcp_distractors,10⁴,10,SMC-ABC,0.98495,0.5096430000000001,351.90005,,0.22367564837137854,,13368265-4170-4636-a160-72d2237c089b
gaussian_linear,10⁴,5,REJ-ABC,0.8034,0.032205343,1.4833381,,0.018176158269246415,11.449729295808305,bd93f6b9-60db-40dc-b959-07a824c7c7b3
sir,10⁴,2,REJ-ABC,0.88415,0.3478692,33.941124,,0.826698112487793,14.631704673300145,4607a77e-eaa2-4b00-832f-3e81e5e8b11b
two_moons,10⁴,6,SNPE,0.52525,-0.0076464415,0.091645956,,15.574982706705727,inf,d00259d8-61d9-4389-a299-17bfbf00527d
lotka_volterra,10³,5,REJ-ABC,0.9999,0.55470246,,,0.5095772425333659,,41de76d0-70a7-426d-94c5-b00d0677c953
bernoulli_glm_raw,10⁴,4,REJ-ABC,0.96795,0.19187242,4.2426405,,0.053448112805684414,10.253313163254717,4e34aace-a305-4c60-8405-a1971025a15a
slcp_distractors,10³,1,SMC-ABC,0.9911,0.14195311,895.2848,,0.03821305433909098,,9f21c0b2-466e-4a77-9ad6-b02d65b4d9da
slcp_distractors,10³,2,SMC-ABC,0.9887,0.29244727,378.7463,,0.03714874982833862,,42a4f833-da07-4ccf-8e77-8ac51421ce7e
two_moons,10³,3,REJ-ABC,0.9614,0.0072062016,0.21180156,,0.020816548665364584,inf,cc7a29b2-9ec8-48f9-8558-9c0cdb0c6a38
gaussian_linear,10³,1,NLE,0.6475,0.024970293,1.5639516000000002,,10.673258463541666,11.559993957436928,0d479ff5-d8b0-4991-8eff-642d4579f902
lotka_volterra,10³,2,SNLE,0.8773,0.13522112,18.56286,,,19.455024412834035,2a3175ac-2ff8-49db-a36e-faa9c7e32816
two_moons,10⁵,6,REJ-ABC,0.64025,0.0002657175,0.099647164,,0.02438865105311076,inf,cd986135-e19e-47c1-b723-49333110ee63
sir,10³,4,SMC-ABC,0.9601,0.53362566,81.96646,,0.4855501492818197,17.132518613267127,2244fe09-e74f-4a76-9b8a-29b5550064e9
slcp,10⁴,10,NPE,0.89725,0.07503879,2.3963919,6.594468593597412,7.517406717936198,34.72717586040664,e483de47-3d03-4a73-9612-f17b3c99b2d5
lotka_volterra,10³,2,NRE,0.9995,0.5515519,76.21722,,,20.492783094534534,59ca965b-2ac0-4287-9aca-c9505a9bce65
slcp_distractors,10⁴,2,REJ-ABC,0.9882,0.24722022,378.97522,,0.20911645889282227,,ad627c94-1901-4381-a0dd-9a47c035906a
two_moons,10³,1,REJ-ABC,0.96515,0.0030311346,0.19785035,,0.022209060192108155,inf,d44ce5be-6bfa-4e3c-aafe-d0fc2da3a422
slcp,10³,8,REJ-ABC,0.99035,0.11877835,21.920313,,0.01733092466990153,41.130068641268565,8c358a3d-d14c-4164-bd40-210f6acefcdf
bernoulli_glm,10³,6,SNRE,0.66735,0.03780365,12.992153,,11.488906860351562,12.080586403718685,fd975216-72aa-416f-b33f-c2c059fd810c
slcp_distractors,10⁵,10,SNRE,0.768,0.024532676,350.8538,,149.10970052083334,,ee0ec8ff-8ec3-4fa9-864f-60dad5be3841
slcp_distractors,10⁵,10,NPE,0.8185,0.07851589,350.02203,4.353695869445802,73.5169921875,,7f08b585-d69b-4b30-b080-ea0c5112f2ba
slcp,10⁴,1,SNLE,0.70195,0.03754008,19.544386,,18.25602823893229,13.148063404333652,64fe0f4a-c72b-4695-ae0b-4d5e9a698052
bernoulli_glm_raw,10³,10,SNPE,0.9355,0.16531122,5.656854,,5.919097391764322,12.790875139999326,431437ae-0b03-4d43-b75d-a5901e1f0f12
two_moons,10⁵,3,SNRE,0.514,-0.010369778,0.088994354,,117.77728678385417,inf,bf98921a-fd88-46c4-80f9-72c7c530af16
bernoulli_glm_raw,10³,3,SNRE,0.75855,0.08780694,4.0,,11.82471720377604,10.796593174965846,65994ed4-6f75-42fa-bcde-ae7d48fe9e15
bernoulli_glm,10⁵,5,REJ-ABC,0.95555,0.28700757,22.116985,,0.32949930826822915,10.055852481716515,9c2898d1-4dfc-47c5-82ac-04f0672794fa
bernoulli_glm_raw,10³,1,REJ-ABC,0.99315,0.465119,5.196152,,0.028186221917470295,10.091037915266858,8fedcb97-d095-4936-9c1d-e96c323db3d4
bernoulli_glm,10⁵,4,SMC-ABC,0.82985,0.12847143,13.115552,,0.4649239857991537,10.953234509209777,2dbd6b99-6e0d-4a80-84fd-53ff59dce641
gaussian_linear_uniform,10³,3,SNRE,0.6536,0.009010792,1.4936973999999998,,12.690670776367188,5.1593731222666515,5950e262-99b9-4ccc-924c-a27cddd7d205
gaussian_mixture,10⁵,1,NRE,0.75925,0.12555784,0.98107326,,48.76155598958334,9.24237145541633,a69e3c28-4277-488a-b7d7-97bf16f62904
two_moons,10³,4,NLE,0.8951,0.04728359,0.15335193,,4.345612080891927,,086fced9-55b4-4e4b-a1ab-2196d4792c3c
gaussian_linear,10⁴,8,REJ-ABC,0.90305,0.13299029999999998,1.9902177,,0.01798716386159261,12.960130571675125,5b256b50-8f1c-4bdb-aaf7-039ce0043cb5
slcp_distractors,10³,7,REJ-ABC,0.99175,0.13929927,1077.294,,0.0386208454767863,,5df54530-1ced-4ba6-a7ac-1cb9e357275a
slcp,10⁴,1,REJ-ABC,0.9833,0.12401855,19.516527,,0.02197710673014323,36.86225136706559,dc82a6ab-0a95-4e49-8bb5-bb78ab61f6bf
two_moons,10⁴,3,NPE,0.64625,-0.008138299,0.09570544,-2.6305556297302246,3.0982897440592447,inf,967b6ef7-c67f-4e96-b7ad-3b6d983922d7
slcp,10⁵,10,REJ-ABC,0.96425,0.103369474,1.9224117,,0.026061602433522544,31.765205910900487,e1239df1-016a-413c-bb1c-69e9270b59c7
bernoulli_glm,10³,10,NRE,0.9218,0.224114,23.066526,,4.969295247395833,11.07126022754868,8b9ea455-627f-468b-810c-5345923c31d1
bernoulli_glm_raw,10⁵,9,NPE,0.60765,0.029891968,3.4641016,3.537891387939453,27.38766072591146,11.26822695317045,ba7b9d56-618b-43b2-be81-9758bda09585
two_moons,10⁴,2,NRE,0.71545,0.011533141,0.08511846,,2.5502637227376304,inf,3766c1fb-d59c-40e0-8293-2ed1fe288d0f
gaussian_mixture,10³,3,SMC-ABC,0.7549,0.20943493,1.9270284,,0.02201242049535116,9.274276399150713,3a111704-a1bd-4603-b65b-37fae4d96a18
gaussian_linear_uniform,10³,7,NRE,0.83395,0.11614555,1.7213923999999998,,6.272153218587238,6.409159564073776,eaccfd73-05f5-425f-ad9e-e7c68c41250d
gaussian_mixture,10³,6,SMC-ABC,0.7579,0.24038374,2.0352337,,0.020510665575663247,8.951998255814445,484d458b-005a-4df5-b970-ef97c28cd61c
two_moons,10³,7,SMC-ABC,0.9037,0.01751256,0.12288228,,0.024333242575327558,inf,c956d696-30af-4e34-88d5-c9c7a10a7f53
sir,10⁴,3,SNPE,0.53975,0.0019261837,18.734995,,15.211020914713542,14.434893268905208,7576fc36-ba4a-454c-8723-770d8957fce4
gaussian_linear_uniform,10⁴,2,REJ-ABC,0.95765,0.19718516,2.1418476,,0.0175569216410319,5.803293032629043,dbe54787-9e1b-4a1a-8b22-cf2b16c9a401
slcp,10³,8,NPE,0.9891,0.16587341,22.869892,6.578318595886231,0.206743065516154,37.79481554873721,5dfbd156-ca0a-4190-b0ca-ba588539fd13
sir,10³,1,SMC-ABC,0.86245,0.3989795,27.404379,,0.4472223281860351,15.328477437064237,e6a10ddf-ce27-4293-bc66-7ce5b0341db1
gaussian_linear_uniform,10⁴,6,NLE,0.5274,0.002322197,1.328093,,13.95155029296875,4.333730108645091,2dcba4ec-f2f9-4014-8fab-db5504578c06
lotka_volterra,10⁴,1,SMC-ABC,0.99545,0.4736932,13.477011,,3.5891812642415366,19.824466116563716,4ec2d5be-4bdf-42c6-ba24-f23328f86deb
slcp_distractors,10⁴,8,SMC-ABC,0.99585,0.2843246,426.42145,,0.22427911758422853,,3aec2350-4a4f-42d4-b120-d3a76f2ebecd
sir,10⁵,10,NRE,0.6848,0.05569589,25.0,,103.63778483072916,15.86856493805372,af1adf11-2301-4ac1-8dce-62ac017799fa
bernoulli_glm_raw,10⁴,3,SNPE,0.65415,0.025082707000000003,3.7416575,,53.80850830078125,12.56552795067996,8daba55b-97ee-43ef-a970-4efa33230f4e
gaussian_linear_uniform,10⁴,8,NRE,0.7243,0.042660356,1.4727496999999998,,6.010374959309896,5.168313857902099,9549b72f-91ab-435f-a6c0-5d710d90a3b0
bernoulli_glm_raw,10³,6,SNPE,0.88905,0.12506962,5.0,,6.840766398111978,11.990108510420596,a87e6960-cf20-4975-943b-09bab82caf73
sir,10³,3,SNRE,0.5736,0.006802916500000001,18.654758,,3.416459655761719,14.041801152140353,aeb4eb7c-ca03-4037-ba9a-4cb405d148b4
gaussian_linear,10⁵,3,REJ-ABC,0.7969,0.034255505,1.5985124,,0.021919659773508703,11.465860691457891,ce55916b-adf5-44ce-9688-a141c4bf1f74
two_moons,10³,5,NPE,0.74755,0.012852669,0.087345935,-5.463795185089111,0.5411079406738282,,a6e02017-e235-4af3-8400-930f95265214
lotka_volterra,10⁴,7,SNPE,0.9996,0.70084274,43.635216,,24.00808919270833,20.810835774578663,4f745cce-3479-4100-9078-b9d25ffe952d
gaussian_mixture,10⁵,2,SNRE,0.53615,-0.0021533966,1.0915378,,99.6341552734375,9.418284109178439,e60e0dc7-d85a-448a-84a7-e94d6e789cb9
bernoulli_glm,10⁴,8,NLE,0.5977,0.014126778,9.930468,,14.741373697916664,11.226385859654266,c210db03-a892-4cb1-a73b-2f0b823af76b
bernoulli_glm_raw,10³,3,NLE,0.87475,0.21493256,4.0,,18.19398193359375,12.121630692015762,eba0cb0b-4482-431f-b335-37fa8d1c907c
sir,10⁴,7,SNRE,0.7756,0.07164645,26.608269,,5.493877156575521,17.71107953527473,0a0dae54-9a64-434e-9255-c0d791ef7e13
slcp,10³,1,SNPE,0.9845,0.15782142,19.161797,,2.2935282389322915,38.94366078912947,0fcbed82-f589-4d50-997c-7dcff516dd15
gaussian_linear,10⁵,2,NPE,0.50155,0.0003402233,1.3950984,2.5781230926513667,25.71541748046875,7.372524733805437,9181706e-b44b-4af0-81ff-fe63a14a444c
gaussian_linear_uniform,10³,7,NPE,0.6833,0.030337214,1.4703754999999998,2.886104822158813,0.3616796811421713,6.367039426725657,7d32a916-ccc8-42d9-8007-37fc2dbe1406
bernoulli_glm_raw,10⁴,1,NRE,0.8209,0.20542139,4.0,,6.3791239420572925,10.028391264782076,16561ebd-d8d7-476c-986a-a32e7bb4147c
slcp_distractors,10⁵,5,SNRE,0.7346,0.013775706,898.0819,,150.14601236979166,,8da00f68-4835-4091-a794-da6264e80cb5
gaussian_mixture,10⁴,6,SMC-ABC,0.7761,0.023694158,0.6825956,,0.0341172456741333,10.047886250266377,74cf626b-0fa3-4c47-9694-06f4edc87c01
slcp,10³,6,NLE,0.9556,0.12786853,10.73823,,6.401179504394531,34.68937488747011,96065050-6ce5-4c78-9107-3e9e5d49fa64
slcp,10³,4,REJ-ABC,0.98805,0.15643775,5.3809257000000015,,0.018724032243092856,33.95453778819925,a6a6baf4-b179-4a00-9b4c-05db894ccf90
two_moons,10⁴,4,NRE,0.7663,0.024872124,0.08333042,,2.251373545328776,inf,7512c23a-f47a-47af-a187-8934e014153a
lotka_volterra,10³,4,SNRE,0.9974,0.5292886,346.21713,,5.732645161946615,23.76356297971792,d0331be1-f11c-428a-b527-9ec4c8d9bd41
lotka_volterra,10³,7,REJ-ABC,1.0,0.5754481,63.653816000000006,,0.488427988688151,20.45053293344708,7c13fc5d-773a-4476-8434-f4b81e6dea8a
slcp_distractors,10³,7,SMC-ABC,0.99185,0.12281573,1077.4163,,0.053617314497629805,,b6e64173-87ed-4143-a081-54267ed50526
lotka_volterra,10⁴,5,SNRE,0.8958,0.18011177,14.516325,,11.729822794596355,18.990745861275638,ed669395-9e91-427d-9af4-749fcddf82d4
slcp,10⁴,7,NPE,0.9495,0.12768137,31.870455,13.261913299560547,7.379453531901041,31.89438878455601,731f112e-3b83-450d-b368-44369c4fb9b6
gaussian_linear_uniform,10⁴,8,SNLE,0.54445,0.002038002,1.3491466,,30.625826009114586,3.8833125772155657,24d8dc04-310d-4aad-95f2-edf6488d75ac
gaussian_linear,10⁴,9,SNRE,0.5349,0.0027285814,1.377465,,14.57380879720052,9.353669682849565,48ee8e58-f002-4297-bd40-7d07cc991203
sir,10⁴,8,SNPE,0.5583,0.0053048134,21.494184,,15.31832987467448,14.188481124094212,5f510a16-084f-4999-9642-7eaa4afd0e75
gaussian_linear_uniform,10⁵,1,REJ-ABC,0.9305,0.14986729999999998,1.9285371,,0.01907273530960083,5.179280701676809,0f34f964-fe60-4f76-8c65-5b9fee87f828
gaussian_mixture,10⁵,7,NLE,0.8684,0.42751122,5.1561136,,17.181392415364584,13.853210345866124,479b8d80-5a89-429c-8a69-52a8d577247b
two_moons,10³,3,NPE,0.6771,-0.009292126,0.0926947,-1.792056441307068,0.7321239471435547,inf,e2d304b5-48b6-4ee0-8d23-c633d67b3100
slcp_distractors,10⁵,1,SMC-ABC,0.98985,0.13678265,894.7291,,3.173224385579427,,476c655d-2312-4610-9d95-67f8fbbbc52e
gaussian_linear_uniform,10⁵,7,NRE,0.6636,0.016472101,1.433783,,39.191796875,5.830222155430174,0c908e9b-b449-42ed-8ec0-00c86638e269
slcp_distractors,10⁵,4,REJ-ABC,0.99135,0.37989607,571.08307,,1.9638871510823568,,132a70bd-e618-4756-841d-91b0883873fe
bernoulli_glm_raw,10³,1,NPE,0.9306,0.26186705,4.1231055,16.401678085327152,0.2851845741271973,11.459692923035993,5fec3f84-1da9-47bc-947f-b1863958959f
bernoulli_glm,10³,7,NLE,0.7064,0.0428586,13.1748295,,10.796433512369793,11.636454944811256,06b12db7-f83b-4601-aa2e-42034985056f
two_moons,10⁵,7,SNRE,0.54755,-8.59499e-05,0.088576,,98.8694091796875,inf,481c93ce-c5e8-4ecb-9dc7-d7e79b35583f
bernoulli_glm,10³,10,NLE,0.7211,0.072229505,16.876839,,10.782659912109377,11.920093988109546,95adf099-f8b5-463f-81e6-526d3eb508e0
two_moons,10⁵,5,NRE,0.5827,0.0059268475,0.088172056,,163.14168294270834,inf,3625fb65-891d-4be9-8b50-83cffde72aa0
slcp_distractors,10⁴,10,NLE,0.8456,0.047297597,350.60254,,27.461226399739584,,e1e8c4e1-e412-43d9-ad14-2ad729c80ab3
gaussian_linear,10⁴,7,REJ-ABC,0.83235,0.054742098,1.6273543,,0.018298502763112387,11.865636211852324,aa7625a1-88c5-456c-9bf1-2d6d7b7bb85d
slcp_distractors,10⁵,2,NLE,0.94005,0.182621,380.12195,,139.19122721354168,,246827db-7141-4e53-9668-25f21788452d
gaussian_linear_uniform,10⁵,9,REJ-ABC,0.90665,0.12475145,1.8158039,,0.019628671805063884,4.9896501719285125,9c05f0a5-bffd-4b97-a810-a50f7c934aad
bernoulli_glm_raw,10⁵,1,SMC-ABC,0.9106,0.12090188,4.0,,0.4293203035990397,9.967410399810436,4312272b-daad-40e0-bf25-68fbb0c25fbb
sir,10⁵,3,SNLE,0.6835,0.03735757,18.165901,,49.152587890625,15.936268871741747,318e795c-fc40-43ec-bf76-8384f226e5a6
bernoulli_glm_raw,10⁴,2,NPE,0.7132,0.07769501,4.472136,4.662549018859863,3.9264432271321614,11.649575570599776,03de9c2f-14a3-4568-8ef9-ccbfe5ecbaf2
slcp,10⁴,6,SNPE,0.81805,0.011826873,11.414402,,24.63801676432292,29.358443359313327,d9799ac2-04a3-4e42-aa7b-0a92b9cfdc20
sir,10⁴,5,SNRE,0.5291,6.16312e-05,23.537205,,6.654861958821615,13.308765098993426,c1a891dc-95ad-4122-b170-15a9a740cf77
bernoulli_glm,10³,5,SMC-ABC,0.9947,0.46401906,27.323334000000006,,0.02455184062321981,11.046993407614655,72b7f761-7434-4e63-ac2c-9f8d25d2a139
lotka_volterra,10³,6,SNPE,0.98605,0.50498104,35.016804,,3.35987548828125,21.348202857478,f8be2556-b87f-4479-a87c-85ddccdb6031
two_moons,10³,4,SNPE,0.6346,0.0009788275,0.094502464,,2.4949625651041667,inf,2d089939-cbff-44f9-93bf-ac09590db472
slcp,10⁴,2,REJ-ABC,0.98075,0.14563620000000002,22.21246,,0.02059149344762166,36.83185171299254,85ef9082-4450-464d-a6dc-334a31007240
sir,10⁴,1,SMC-ABC,0.64745,0.084989786,16.7332,,0.89461669921875,13.436319299436958,a08b8bc8-e704-4dfc-91fe-ee84bdf2b28a
gaussian_linear,10⁵,2,NLE,0.5135,0.00061810017,1.3968841,,25.68246256510417,7.937522899466357,748b8b23-4347-4762-82e7-546ee94d718b
bernoulli_glm,10³,5,NPE,0.87455,0.24308997,18.471514000000006,3.719258308410645,0.3810298601786296,11.71234861893963,fa59c497-c014-48e7-94df-b651fa884ccc
two_moons,10⁵,2,SNPE,0.5113,0.008455038,0.09020697,,342.18974609375,inf,f07d8d6c-360e-4c21-b5d5-d710d32b3e7b
sir,10⁴,3,SNRE,0.70125,0.08586472,20.199009,,6.0181935628255205,16.607672898436526,835d423c-0656-485b-b3f4-1b886647bf11
bernoulli_glm,10³,3,SMC-ABC,0.9944,0.46720022,27.330717,,0.026773234208424885,10.247836188722756,b8f0046c-ec2a-403f-89df-f8bfb31447e7
gaussian_linear,10⁴,7,SMC-ABC,0.76765,0.032578588,1.4778242,,0.025038643678029382,11.818878403936115,4d7653aa-45a4-4408-b975-1b2205af5a79
bernoulli_glm,10³,8,NRE,0.83745,0.21699488,13.915516,,4.990058390299478,10.379968440227842,c199c6a1-7940-42b2-9119-33c68045abc7
bernoulli_glm,10⁵,8,NRE,0.72735,0.06905663,11.573149,,108.66360677083334,10.229881206151646,f36d2cc9-6b83-490d-b230-3dae95896c7b
sir,10⁵,3,NRE,0.6278,0.046957374,21.702534,,90.0667236328125,15.594094780215885,4fdfca40-2ae8-4826-903b-4d8924218850
sir,10⁵,1,SMC-ABC,0.61675,0.052349687,16.583123999999998,,4.852942403157552,12.995767739585967,297f7c5e-edec-43ec-8b9a-3be0484d3d58
bernoulli_glm_raw,10⁴,2,REJ-ABC,0.9837,0.39926863,4.7958317,,0.05694015820821127,9.800395295766311,9b381441-efb7-44de-9092-7e8e80039e67
slcp_distractors,10³,6,SNPE,0.9651,0.1377815,347.01,,1.9958915710449217,,252a2391-fc0a-4db1-9b8a-b19ed43f355b
slcp_distractors,10³,2,SNRE,0.98195,0.16456568,379.4536,,7.0632283528645825,,d1b34ab1-2583-4828-933d-01317195313e
lotka_volterra,10⁴,5,NPE,0.9945,0.52803546,41.05513,-13.01096248626709,13.145975748697914,20.40309495236337,700c4fdb-51a6-41a8-b30a-666ba686686e
slcp,10⁴,9,NPE,0.9319,0.117501736,9.534662,6.996973514556885,8.157132975260417,32.216702931236675,bf50f155-d984-41b4-b6e5-debf4a1379b6
gaussian_linear,10⁵,9,REJ-ABC,0.77695,0.03606814,1.6051041,,0.020247650146484376,11.467380093263216,0c827a82-1071-49bd-b629-52bd95de7214
bernoulli_glm,10³,5,SNPE,0.80935,0.061169386,15.629435,,4.724247233072917,13.062688805397622,ce88595b-511a-4bc1-a914-e4150e9491e8
sir,10⁴,8,SMC-ABC,0.6428,0.045279086,24.062418,,0.9103750228881836,15.57442533064158,3a33202b-3f4c-4f1b-919b-579f1e3fe41f
gaussian_mixture,10⁴,10,REJ-ABC,0.80665,0.18916857,1.2802579,,0.022696773211161297,8.470141415374218,dd22654b-3f64-4703-b8de-bf874a374872
lotka_volterra,10⁴,6,NLE,0.9927,0.52047926,25.581438,,23.86879272460937,21.03687987562369,0ea79885-13c9-4785-a94f-6d9b30555848
lotka_volterra,10⁴,9,SNRE,0.77885,0.08419335,32.678417,,,17.16171074161736,ef97de6a-a089-419e-a82d-d2cf3dfe0c24
gaussian_linear_uniform,10⁴,9,SNRE,0.59965,0.005812406500000001,1.3397324,,15.967618815104167,5.061030962404698,7266753f-f622-4a45-8ddf-dc28db91d40b
bernoulli_glm,10⁴,6,SNRE,0.56855,0.002551794,13.051918,,15.534228515625,12.238537512334869,2fbfd31b-1e43-4fa5-b003-ab6f79697537
slcp_distractors,10⁵,7,NLE,0.92255,0.05205345,1077.0112,,163.44386393229166,,e6499e27-20a9-4370-93c0-34c7c8e9f247
gaussian_mixture,10⁴,5,SNPE,0.55765,-0.00013244152,0.9676428,,14.291792805989585,8.936954421259227,15879a44-8954-405a-bd72-91a45b93d956
gaussian_linear,10⁴,9,NRE,0.6024,0.017812967,1.4370484,,5.372780354817707,11.250203936691618,6cd8283b-84d7-4a69-9450-cc02a773b92a
bernoulli_glm_raw,10⁵,4,NRE,0.79655,0.23208302,3.8729835,,77.33994954427084,11.320070304052319,56b3b243-4508-488c-b5ea-fb1c368a6d79
two_moons,10⁵,9,SNPE,0.4996,-0.002318263,0.090097874,,301.58893229166665,inf,79fa1566-2dbc-4fff-819a-9da46f1aac0e
slcp,10⁴,4,SMC-ABC,0.97145,0.13384134,2.6873505,,0.03749237060546875,30.424739036160783,cf5c835e-cc65-41dd-9cd9-d9b121b20fba
bernoulli_glm_raw,10⁵,6,SNRE,0.56005,0.01388824,5.0990195,,111.9254150390625,11.930605334871194,34636f8a-44bf-4d74-b6d0-1f1d454f58c8
bernoulli_glm,10⁴,6,SNPE,0.57975,0.008365989,13.599365,,44.4289794921875,11.922019845959769,0a206223-969e-415f-92de-97e945766362
gaussian_mixture,10⁵,9,NRE,0.71515,0.022525072,1.3399343,,48.37881266276042,8.554979607225912,cc4e61f4-d2f3-40b1-83ba-226fd9345f6f
slcp,10⁴,4,NPE,0.916,0.074940205,3.2267613,2.830187559127808,7.125667826334635,34.447762582488195,b5960860-0598-467d-a439-3b9d2e094c08
bernoulli_glm_raw,10⁵,5,SNLE,0.98245,0.4198497000000001,5.2915025,,186.38670247395837,13.8882082647325,c9e0bd78-1cff-4d39-a0aa-3b1e0b4de340
slcp,10⁵,7,NLE,0.78365,0.006180525,29.181097,,38.72548421223959,16.451571044384554,f06bb101-54ec-4da7-865b-5c584a1937a5
gaussian_linear,10⁵,9,NRE,0.5227,0.0011417866,1.3801608,,51.05906168619792,8.456333930824277,d345dea7-bf7e-4278-9312-7c8ea5f0f591
bernoulli_glm_raw,10⁵,8,REJ-ABC,0.94495,0.16115636,4.2426405,,0.3521023432413737,10.226474882257756,d2970318-8aef-4733-98b5-2294e40a5516
lotka_volterra,10⁴,5,NRE,0.99885,0.54652065,41.307095,,4.708199055989583,19.372716926475142,58ae53c1-1eb7-4bdf-b9fb-579dd9bc6e49
two_moons,10⁵,8,NRE,0.62,-0.0035735369,0.08622250000000001,,150.849462890625,inf,993f06cc-55ff-4d50-b86d-b7ffb03624b1
slcp_distractors,10³,9,SMC-ABC,0.97925,0.2518205,711.4324,,0.037583696842193606,,e8841ed1-8a42-4cc9-99ab-d2e07d6bafa9
two_moons,10⁵,7,NLE,0.90085,0.06787181,0.13935614,,22.85821329752604,inf,3bb71090-8aa1-49d7-9329-f56ea7fde76e
two_moons,10⁴,1,NPE,0.5421,0.00833106,0.08889529,-4.038717269897462,9.578528849283854,inf,c9474d79-4c51-405a-ae11-ba2f34f8209f
sir,10³,3,REJ-ABC,0.9705,0.53436816,92.97043,,0.4441521962483724,17.87727249145276,737a889f-ff0b-40f9-9974-a25525c172af
gaussian_linear_uniform,10⁵,6,SNRE,0.53615,0.0026636124,1.309805,,126.2275390625,4.364325515162577,8972beef-fa4c-43f4-9a6f-ce96d5a6cf8e
lotka_volterra,10⁵,2,SMC-ABC,0.9987,0.53597015,24.334183,,12.68625996907552,18.904080616505073,22969137-466d-4436-9bcc-2dd6460c80cf
lotka_volterra,10³,9,SMC-ABC,0.9999,0.55785084,130.19406,,0.5979997634887695,23.670028325200057,8fe9947e-8bb9-48ce-be98-b1c10f65219e
bernoulli_glm_raw,10⁵,7,NPE,0.60285,0.034604073,4.690416,1.7156963348388672,29.48367716471354,12.021073146246845,6c0920f1-bc92-4c35-ae14-58d8d2328813
